word_id,word,gramatica,capital,en,defini,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,eo,es,fr,gl,he,mt,ru
5655,moia,verbo transitiva,NA,wet,toca o covre con licuida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5655,moia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5655,moiada,ajetivo,NA,wet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nass,NA,mojado,NA,NA,NA,NA,NA
5656,moisme,nom filosofia,NA,NA,un filosofia xines developada par la seguores de Mozi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5656,moiste,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5656,moiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5657,mol,ajetivo,NA,soft (not hard or tough),no dur; fasil moldable,NA,suave,NA,NA,NA,NA,NA,NA,blød,weich,NA,blando,NA,NA,NA,NA,NA
5657,moli,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5657,moli,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5657,molia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5658,mol,nom cimica,NA,mole (chemistry),un unia internasional de cuantia de materia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5659,mola,nom util,NA,spring,un aparato,NA,NA,NA,NA,NA,NA,NA,NA,fjeder (af metal o.lign.),Feder (Technik),NA,resorte,NA,NA,NA,NA,NA
5659,cargada par mola,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5660,mola,nom pex,NA,NA,un pex grande de mares calda,NA,NA,NA,Mola mola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,molda,nom util cosini,NA,mold|ul,un contenador vacua cual es usada per formi un materia fondeda como sira o metal cuando lo fri e duri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,molda de pan,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,molda de tarte,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,molda de torta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,moldi,verbo transitiva,NA,mold|ul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5661,moldida,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,Moldova,nom jeografial,Chisinau,NA,un pais sin costa en Europa sude-este,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,moldovan,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5662,moldovan,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,moldur,nom arciteta,NA,frame (picture),un strutur cual formi la borda de un porte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,moldur cablin,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,moldur de solo,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,moldur merlonin,nom,NA,dentil (architecture),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5663,moldurador,nom,NA,router (carpentry tool),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5664,mole,verbo transitiva,NA,grind,redui (alga cosa) a polvo o particulas peti par crase,NA,NA,NA,NA,NA,NA,NA,NA,male,NA,NA,moler,NA,NA,NA,NA,NA
5664,molador,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5665,molecula,nom cimica,NA,molecule,un grupo de atomes liada a lunlotra como la unia la plu fundal de un composada cimical capas de partisipa en reatas cimical,NA,NA,NA,NA,NA,NA,NA,NA,molekyle,Molekül,NA,molécula,NA,NA,NA,NA,NA
5665,moleculal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5666,molesta,verbo transitiva governa,NA,molest,ataca o menasa (algun),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5666,molesta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5667,molibdeno,nom cimica,NA,NA,la elemento cimical con numero atomal 42,NA,NA,NA,NA,NA,Mo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin,nom util arciteta anatomia,NA,mill; gizzard,un aparato per mole gran o otra cosas; un construida conteninte xef un tal aparato; un parte musculosa de la stomaco de un avia,NA,NA,NA,NA,NA,NA,NA,NA,mølle,Mühle,NA,molino,NA,NA,NA,NA,NA
5668,molin de carne,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin de gran,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin de mano,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin de peper,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin de rio,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molin de venta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molineta,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molini,verbo transitiva,NA,mill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5668,molinor,nom,NA,miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5669,molo,nom arciteta,NA,pier,un strutur cual protende de la costa a en un mar o lago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5670,molotro,nom avia,NA,NA,un avia cantante de la mundo nova,NA,NA,NA,Molothrus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5671,molusco,nom molusco,NA,mollusk|mollusc,un membro de un filo grande de animales nonvertebrato,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5672,molva,nom pex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,momento,nom,NA,moment,un periodo de tempo estrema corta; un punto esata en tempo; la cuantia de move de un cosa,NA,NA,NA,NA,NA,NA,NA,NA,øjeblik,Augenblick,NA,momento,NA,NA,NA,NA,NA
5673,de la momento,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,momento angulo,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,momento de torse,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,momento linial,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,la bon momento,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5673,momental,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5674,momia,nom siensa-umana,NA,mummy (preserved),la corpo de un umana o animal conservada par estrae de sua organos interna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5674,momi,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5674,momi,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5674,momi,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5675,Monaco,nom jeografial,Vila Monaco,NA,un pais peti a la costa de la Mar Mediteraneo encluida par Frans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5675,monaces,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5675,monaces,nom demonim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,monarca,nom governa artropodo,NA,monarch,la xef de un stato,NA,NA,NA,Danaus plexippus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,monarcal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,monarcia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,monarcisme,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5676,monarciste,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5677,monax,nom mamal,NA,NA,un marmota de Norde America con corpo spesa e gamas corta,NA,NA,NA,Marmota monax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,monce,nom relijio,NA,monk,un membro de un comunia relijiosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,monce fema,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,monce mas,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,monce sever,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,moncal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,monceria,nom,NA,monastery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,moncin,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5678,moncisme,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone,nom mone,NA,money,un media de intercambia cual ave la forma de pesos de metal impresada o paperes prometente de un banco sentral,NA,NA,NA,NA,NA,NA,NA,NA,penge,Geld,NA,dinero,NA,NA,NA,NA,NA
5679,mone blancida,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone de jua,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone falsa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone fisical,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone lavada,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone sanguosa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,mone susia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,con mone,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,monal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,moneria,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5679,moneta,nom,NA,coin,NA,NA,NA,NA,NA,NA,NA,NA,NA,mønt,Münze,NA,moneda,NA,NA,NA,NA,NA
5679,monetas,nom plural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5680,monedula,nom avia,NA,NA,un corvo peti e gris,NA,NA,NA,Coloeus monedula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5681,Mongol,nom jeografial,Ulanbatar,NA,un pais en Asia este cual inclui la Deserto Gobi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5681,mongol,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5681,mongol,nom demonim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5682,mongoloide,ajetivo,NA,NA,(ofendente e no plu usada) de la raza de Asia este; con sindrom de Down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5683,monisme,nom filosofia,NA,NA,un filosofia cual rejeta un distingui o dualia entre spirito e materia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5683,moniste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5684,monito,nom mamal,NA,NA,un marsupio peti,NA,NA,NA,Dromiciops gliroides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,monitor,nom util,NA,NA,un aparato usada per oserva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,monitor de glucosa,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,monitori,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5685,monitori,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5686,mono-,prefisa tecnical,NA,NA,un,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5687,monoamina,ajetivo cimica,NA,NA,un composada con sola un grupo amina en sua molecula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5687,monoamina,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5688,monoblasto,nom biolojia,NA,NA,un selula en la medula de oso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5689,monocini,nom veste,NA,NA,un veste de nada per femes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5690,monococo,ajetivo,NA,NA,(un spesie de trigo) en cual cada spigeta conteni sola un gran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5691,monocota,nom planta,NA,NA,un clado multe grande de plantas florinte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5692,monocromata,ajetivo biolojia,NA,NA,con sola un color; (un retina) capas de responde a sola un color; (un imaje) composada de tonos diversa de un color,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5693,monoculo,nom veste,NA,NA,un sola lente per boni la vide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5693,monoculal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5694,monocultiveria,nom biolojia,NA,NA,un cultiveria con un sola produida; un propria grande en cual on cultiva cosas como cafe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5695,monoftongo,nom linguistica,NA,NA,un vocal con sola un cualia persepida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5695,monoftongi,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5695,monoftongi,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,monogama,ajetivo siensa-umana biolojia,NA,NA,sposida a sola un person a la mesma tempo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,monogamia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5696,monogamiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5697,monografia,nom arte,NA,NA,un studia detaliosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5697,monografi,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5697,monografiste,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5698,monolingual,ajetivo linguistica,NA,monolingual,capas de parla fluente sola un lingua; (un testo o ata) scriveda o fada en sola un lingua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5698,monolingual,nom,NA,monolingual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5699,monolito,nom tera,NA,NA,un roca grande e vertical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5699,monolitin,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5700,monologo,nom arte,NA,NA,un parla longa par un sola ator en un presenta o filma; (metafor) un parla longa e monotonosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5701,monomania,nom siensa-umana,NA,NA,un preocupa o zelo osesente sur sola un cosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5701,monomanica,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5701,monomanica,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5702,monomer,nom cimica,NA,NA,un molecula cual pote es liada a otra moleculas identica per formi un polimer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5703,monomio,nom matematica,NA,NA,un espresa aljebral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5703,monomial,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5704,mononucleose,nom medica,NA,NA,un cuantia nonormal alta de monosites en la sangue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5705,monopolio,nom mone,NA,NA,la posese o controla escluinte de la furni o comersia de un ben o servi; un compania o grupo con esta potia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5705,antimonopolial,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5705,monopoli,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5706,monopolo,nom fisica,NA,NA,un particula ipotesal cual es un magnete con sola un polo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707,monorel,nom veculo,NA,NA,un ferovia con sola un rel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5708,monosacarido,nom cimica,NA,NA,cualce de la clases de zucar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5709,monosicle,nom veculo,NA,NA,un veculo simil a un bisicle ma con un sola rota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5710,monosido,nom cimica,NA,NA,un osido con un atom de osijen en sua molecula o formula empirical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5710,monosido de carbono,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5711,monosilaba,nom linguistica,NA,NA,un parola con sola un silaba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5711,monosilabal,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5712,monosite,nom biolojia,NA,NA,un selula blanca de sangue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5713,monositopoiese,nom biolojia,NA,NA,un prosede cual causa la produi de monosites e ultima macrofagos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5714,monoteisme,nom relijio,NA,NA,la prinsipe o crede ce sola un dio esiste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5714,monoteiste,ajetivo,NA,monotheistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5714,monoteiste,nom,NA,monotheist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5715,monotono,nom,NA,NA,un sona continuante,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5715,monotonia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5715,monotonosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5716,monson,nom tera,NA,monsoon,un venta saisonal en Asia sude e sude-ueste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,monstro,nom mitolojia,NA,monster,un animal imajinada cual es tipal grande,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,monstro de Gila,nom retil,NA,NA,un lezardo venenosa de Mexico e la SUA sude-ueste,NA,NA,NA,Heloderma suspectum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,monstro jigante,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,monstrin,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,monstrinia,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5718,monta,verbo transitiva,NA,mount,senta sur (un animal,NA,NA,NA,NA,NA,NA,NA,NA,ride,reiten,NA,pasear (en),NA,NA,NA,NA,NA
5718,monta la dorso,verbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5718,desmonta,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5718,montante,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5718,remonta,verbo transitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5719,Montana,nom jeografial,NA,NA,un stato en la SUA norde-sentral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5720,montania,nom tera,NA,mountains,un rejion distinguida par la presentia de montes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,montaña,NA,NA,NA,NA,NA
5720,montanial,ajetivo,NA,NA,pertinente a la montania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5720,montanior,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5720,montaniosa,ajetivo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5721,monte,nom tera,NA,mount,un area de tera natural levada a un altia grande,NA,NA,NA,NA,NA,NA,NA,NA,bjerg,Berg,NA,NA,NA,NA,NA,NA,NA
5721,a monte,averbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5722,Montenegro,nom jeografial,NA,NA,un otra nom per Tsernagora,NA,Tsernagora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
